entity_index,num_replicates,modality
49327,3,Compound
49328,5,Compound
49329,3,Compound
49330,4,Compound
49331,7,Compound
49332,9,Compound
49333,5,Compound
49334,8,Compound
49335,7,Compound
49336,8,Compound
49337,3,Compound
49338,3,Compound
49339,3,Compound
49340,10,Compound
49341,7,Compound
49342,7,Compound
49343,8,Compound
49344,5,Compound
49345,7,Compound
49346,5,Compound
49347,7,Compound
49348,7,Compound
49349,3,Compound
49350,4,Compound
49351,3,Compound
49352,5,Compound
49353,3,Compound
49354,3,Compound
49355,3,Compound
49356,4,Compound
49357,5,Compound
49358,5,Compound
49359,4,Compound
49360,4,Compound
49361,5,Compound
49362,7,Compound
49363,6,Compound
49364,5,Compound
49365,5,Compound
49366,3,Compound
49367,7,Compound
49368,4,Compound
49369,5,Compound
49370,5,Compound
49371,10,Compound
49372,3,Compound
49373,4,Compound
49374,4,Compound
49375,4,Compound
49376,4,Compound
49377,5,Compound
49378,3,Compound
49379,3,Compound
49380,3,Compound
49381,7,Compound
49382,4,Compound
49383,5,Compound
49384,4,Compound
49385,7,Compound
49386,3,Compound
49387,5,Compound
49388,7,Compound
49389,3,Compound
49390,3,Compound
49391,4,Compound
49392,8,Compound
49393,5,Compound
49394,3,Compound
49395,10,Compound
49396,8,Compound
49397,3,Compound
49398,3,Compound
49399,5,Compound
49400,6,Compound
49401,4,Compound
49402,4,Compound
49403,4,Compound
49404,4,Compound
49405,3,Compound
49406,7,Compound
49407,4,Compound
49408,7,Compound
49409,4,Compound
49410,4,Compound
49411,3,Compound
49412,4,Compound
49413,5,Compound
49414,2,Compound
49415,3,Compound
49416,7,Compound
49417,4,Compound
49418,4,Compound
49419,4,Compound
49420,4,Compound
49421,6,Compound
49422,3,Compound
49423,7,Compound
49424,3,Compound
49425,4,Compound
49426,5,Compound
49427,5,Compound
49428,3,Compound
49429,4,Compound
49430,5,Compound
49431,7,Compound
49432,7,Compound
49433,7,Compound
49434,5,Compound
49435,7,Compound
49436,3,Compound
49437,7,Compound
49438,6,Compound
49439,3,Compound
49440,4,Compound
49441,3,Compound
49442,4,Compound
49443,5,Compound
49444,10,Compound
49445,3,Compound
49446,4,Compound
49447,7,Compound
49448,4,Compound
49449,4,Compound
49450,5,Compound
49451,4,Compound
49452,5,Compound
49453,5,Compound
49454,4,Compound
49455,8,Compound
49456,7,Compound
49457,8,Compound
49458,10,Compound
49459,3,Compound
49460,5,Compound
49461,5,Compound
49462,4,Compound
49463,5,Compound
49464,5,Compound
49465,3,Compound
49466,7,Compound
49467,3,Compound
49468,3,Compound
49469,5,Compound
49470,3,Compound
49471,4,Compound
49472,4,Compound
49473,3,Compound
49474,7,Compound
49475,5,Compound
49476,7,Compound
49477,8,Compound
49478,4,Compound
49479,5,Compound
49480,5,Compound
49481,5,Compound
49482,7,Compound
49483,4,Compound
49484,5,Compound
49485,5,Compound
49486,8,Compound
49487,4,Compound
49488,7,Compound
49489,4,Compound
49490,5,Compound
49491,4,Compound
49492,4,Compound
49493,5,Compound
49494,3,Compound
49495,4,Compound
49496,3,Compound
49497,6,Compound
49498,3,Compound
49499,4,Compound
49500,5,Compound
49501,7,Compound
49502,4,Compound
49503,7,Compound
49504,5,Compound
49505,8,Compound
49506,4,Compound
49507,3,Compound
49508,3,Compound
49509,3,Compound
49510,4,Compound
49511,10,Compound
49512,4,Compound
49513,3,Compound
49514,7,Compound
49515,5,Compound
49516,7,Compound
49517,5,Compound
49518,4,Compound
49519,7,Compound
49520,4,Compound
49521,8,Compound
49522,7,Compound
49523,4,Compound
49524,7,Compound
49525,4,Compound
49526,5,Compound
49527,4,Compound
49528,8,Compound
49529,5,Compound
49530,5,Compound
49531,7,Compound
49532,5,Compound
49533,3,Compound
49534,7,Compound
49535,3,Compound
49536,3,Compound
49537,9,Compound
49538,5,Compound
49539,3,Compound
49540,4,Compound
49541,3,Compound
49542,8,Compound
49543,5,Compound
49544,8,Compound
49545,5,Compound
49546,5,Compound
49547,5,Compound
49548,4,Compound
49549,5,Compound
49550,6,Compound
49551,2,Compound
49552,3,Compound
49553,5,Compound
49554,7,Compound
49555,5,Compound
49556,7,Compound
49557,7,Compound
49558,5,Compound
49559,4,Compound
49560,4,Compound
49561,5,Compound
49562,7,Compound
49563,7,Compound
49564,7,Compound
49565,4,Compound
49566,5,Compound
49567,4,Compound
49568,4,Compound
49569,4,Compound
49570,4,Compound
49571,3,Compound
49572,5,Compound
49573,4,Compound
49574,4,Compound
49575,6,Compound
49576,7,Compound
49577,4,Compound
49578,6,Compound
49579,7,Compound
49580,3,Compound
49581,7,Compound
49582,7,Compound
49583,3,Compound
49584,3,Compound
49585,4,Compound
49586,4,Compound
49587,7,Compound
49588,5,Compound
49589,4,Compound
49590,4,Compound
49591,5,Compound
49592,3,Compound
49593,5,Compound
49594,4,Compound
49595,3,Compound
49596,3,Compound
49597,7,Compound
49598,4,Compound
49599,5,Compound
49600,5,Compound
49601,4,Compound
49602,3,Compound
49603,6,Compound
49604,5,Compound
49605,8,Compound
49606,3,Compound
49607,5,Compound
49608,4,Compound
49609,3,Compound
49610,3,Compound
49611,10,Compound
49612,4,Compound
49613,4,Compound
49614,5,Compound
49615,8,Compound
49616,5,Compound
49617,5,Compound
49618,5,Compound
49619,4,Compound
49620,9,Compound
49621,4,Compound
49622,8,Compound
49623,3,Compound
49624,7,Compound
49625,5,Compound
49626,7,Compound
49627,7,Compound
49628,8,Compound
49629,3,Compound
49630,4,Compound
49631,5,Compound
49632,7,Compound
49633,8,Compound
49634,3,Compound
49635,7,Compound
49636,3,Compound
49637,7,Compound
49638,4,Compound
49639,4,Compound
49640,5,Compound
49641,5,Compound
49642,3,Compound
49643,5,Compound
49644,4,Compound
49645,7,Compound
49646,5,Compound
49647,4,Compound
49648,5,Compound
49649,6,Compound
49650,5,Compound
49651,3,Compound
49652,8,Compound
49653,5,Compound
49654,8,Compound
49655,3,Compound
49656,8,Compound
49657,5,Compound
49658,4,Compound
49659,7,Compound
49660,3,Compound
49661,5,Compound
49662,3,Compound
49663,7,Compound
49664,4,Compound
49665,4,Compound
49666,5,Compound
49667,3,Compound
49668,4,Compound
49669,7,Compound
49670,2,Compound
49671,3,Compound
49672,5,Compound
49673,7,Compound
49674,4,Compound
49675,5,Compound
49676,7,Compound
49677,8,Compound
49678,4,Compound
49679,4,Compound
49680,3,Compound
49681,5,Compound
49682,3,Compound
49683,5,Compound
49684,6,Compound
49685,3,Compound
49686,5,Compound
49687,8,Compound
49688,3,Compound
49689,5,Compound
49690,5,Compound
49691,4,Compound
49692,8,Compound
49693,4,Compound
49694,7,Compound
49695,5,Compound
49696,5,Compound
49697,5,Compound
49698,4,Compound
49699,4,Compound
49700,3,Compound
49701,4,Compound
49702,7,Compound
49703,8,Compound
49704,7,Compound
49705,3,Compound
49706,4,Compound
49707,6,Compound
49708,4,Compound
49709,3,Compound
49710,5,Compound
49711,3,Compound
49712,8,Compound
49713,7,Compound
49714,5,Compound
49715,5,Compound
49716,4,Compound
49717,4,Compound
49718,10,Compound
49719,3,Compound
49720,8,Compound
49721,4,Compound
49722,10,Compound
49723,3,Compound
49724,5,Compound
49725,4,Compound
49726,4,Compound
49727,3,Compound
49728,5,Compound
49729,5,Compound
49730,9,Compound
49731,10,Compound
49732,3,Compound
49733,3,Compound
49734,3,Compound
49735,3,Compound
49736,8,Compound
49737,4,Compound
49738,5,Compound
49739,2,Compound
49740,4,Compound
49741,9,Compound
49742,3,Compound
49743,3,Compound
49744,4,Compound
49745,4,Compound
49746,8,Compound
49747,4,Compound
49748,5,Compound
49749,4,Compound
49750,8,Compound
49751,6,Compound
49752,3,Compound
49753,5,Compound
49754,7,Compound
49755,3,Compound
49756,153,Compound
49757,6,Compound
49758,3,Compound
49759,9,Compound
49760,5,Compound
49761,7,Compound
49762,5,Compound
49763,5,Compound
49764,5,Compound
49765,10,Compound
49766,4,Compound
49767,7,Compound
49768,7,Compound
49769,5,Compound
49770,3,Compound
49771,4,Compound
49772,3,Compound
49773,6,Compound
49774,5,Compound
49775,8,Compound
49776,4,Compound
49777,6,Compound
49778,4,Compound
49779,5,Compound
49780,4,Compound
49781,4,Compound
49782,10,Compound
49783,8,Compound
49784,4,Compound
49785,7,Compound
49786,3,Compound
49787,5,Compound
49788,7,Compound
49789,7,Compound
49790,4,Compound
49791,7,Compound
49792,5,Compound
49793,11,Compound
49794,3,Compound
49795,5,Compound
49796,5,Compound
49797,6,Compound
49798,7,Compound
49799,7,Compound
49800,5,Compound
49801,8,Compound
49802,7,Compound
49803,7,Compound
49804,5,Compound
49805,5,Compound
49806,3,Compound
49807,5,Compound
49808,5,Compound
49809,5,Compound
49810,4,Compound
49811,4,Compound
49812,4,Compound
49813,8,Compound
49814,7,Compound
49815,5,Compound
49816,8,Compound
49817,7,Compound
49818,4,Compound
49819,4,Compound
49820,4,Compound
49821,5,Compound
49822,3,Compound
49823,4,Compound
49824,8,Compound
49825,4,Compound
49826,3,Compound
49827,5,Compound
49828,5,Compound
49829,5,Compound
49830,5,Compound
49831,4,Compound
49832,4,Compound
49833,5,Compound
49834,7,Compound
49835,5,Compound
49836,3,Compound
49837,3,Compound
49838,7,Compound
49839,7,Compound
49840,5,Compound
49841,7,Compound
49842,5,Compound
49843,3,Compound
49844,8,Compound
49845,7,Compound
49846,4,Compound
49847,5,Compound
49848,4,Compound
49849,4,Compound
49850,4,Compound
49851,5,Compound
49852,7,Compound
49853,4,Compound
49854,6,Compound
49855,5,Compound
49856,7,Compound
49857,5,Compound
49858,4,Compound
49859,5,Compound
49860,10,Compound
49861,7,Compound
49862,5,Compound
49863,5,Compound
49864,7,Compound
49865,143,Compound
49866,4,Compound
49867,3,Compound
49868,7,Compound
49869,3,Compound
49870,7,Compound
49871,4,Compound
49872,4,Compound
49873,3,Compound
49874,6,Compound
49875,8,Compound
49876,8,Compound
49877,7,Compound
49878,3,Compound
49879,4,Compound
49880,4,Compound
49881,8,Compound
49882,4,Compound
49883,3,Compound
49884,4,Compound
49885,4,Compound
49886,10,Compound
49887,4,Compound
49888,4,Compound
49889,4,Compound
49890,3,Compound
49891,5,Compound
49892,4,Compound
49893,7,Compound
49894,4,Compound
49895,3,Compound
49896,7,Compound
49897,3,Compound
49898,4,Compound
49899,6,Compound
49900,4,Compound
49901,3,Compound
49902,4,Compound
49903,5,Compound
49904,7,Compound
49905,4,Compound
49906,4,Compound
49907,7,Compound
49908,3,Compound
49909,7,Compound
49910,4,Compound
49911,3,Compound
49912,5,Compound
49913,5,Compound
49914,9,Compound
49915,5,Compound
49916,4,Compound
49917,5,Compound
49918,7,Compound
49919,3,Compound
49920,7,Compound
49921,6,Compound
49922,4,Compound
49923,3,Compound
49924,6,Compound
49925,9,Compound
49926,5,Compound
49927,7,Compound
49928,4,Compound
49929,3,Compound
49930,4,Compound
49931,158,Compound
49932,5,Compound
49933,5,Compound
49934,4,Compound
49935,5,Compound
49936,7,Compound
49937,8,Compound
49938,7,Compound
49939,5,Compound
49940,7,Compound
49941,3,Compound
49942,3,Compound
49943,7,Compound
49944,5,Compound
49945,5,Compound
49946,4,Compound
49947,6,Compound
49948,4,Compound
49949,5,Compound
49950,7,Compound
49951,5,Compound
49952,4,Compound
49953,3,Compound
49954,2,Compound
49955,5,Compound
49956,8,Compound
49957,6,Compound
49958,7,Compound
49959,8,Compound
49960,4,Compound
49961,5,Compound
49962,5,Compound
49963,4,Compound
49964,8,Compound
49965,3,Compound
49966,5,Compound
49967,4,Compound
49968,5,Compound
49969,8,Compound
49970,5,Compound
49971,8,Compound
49972,6,Compound
49973,4,Compound
49974,3,Compound
49975,4,Compound
49976,5,Compound
49977,4,Compound
49978,7,Compound
49979,7,Compound
49980,4,Compound
49981,5,Compound
49982,4,Compound
49983,15,Compound
49984,3,Compound
49985,3,Compound
49986,5,Compound
49987,8,Compound
49988,3,Compound
49989,5,Compound
49990,5,Compound
49991,7,Compound
49992,5,Compound
49993,5,Compound
49994,4,Compound
49995,10,Compound
49996,4,Compound
49997,4,Compound
49998,8,Compound
49999,3,Compound
50000,4,Compound
50001,4,Compound
50002,5,Compound
50003,5,Compound
50004,8,Compound
50005,9,Compound
50006,5,Compound
50007,3,Compound
50008,3,Compound
50009,6,Compound
50010,3,Compound
50011,3,Compound
50012,6,Compound
50013,3,Compound
50014,5,Compound
50015,4,Compound
50016,6,Compound
50017,3,Compound
50018,5,Compound
50019,5,Compound
50020,6,Compound
50021,3,Compound
50022,5,Compound
50023,7,Compound
50024,3,Compound
50025,4,Compound
50026,4,Compound
50027,7,Compound
50028,10,Compound
50029,5,Compound
50030,7,Compound
50031,5,Compound
50032,7,Compound
50033,4,Compound
50034,7,Compound
50035,8,Compound
50036,5,Compound
50037,5,Compound
50038,4,Compound
50039,5,Compound
50040,4,Compound
50041,4,Compound
50042,4,Compound
50043,3,Compound
50044,5,Compound
50045,8,Compound
50046,4,Compound
50047,4,Compound
50048,7,Compound
50049,4,Compound
50050,7,Compound
50051,7,Compound
50052,4,Compound
50053,4,Compound
50054,7,Compound
50055,5,Compound
50056,5,Compound
50057,5,Compound
50058,4,Compound
50059,3,Compound
50060,8,Compound
50061,7,Compound
50062,4,Compound
50063,5,Compound
50064,3,Compound
50065,3,Compound
50066,5,Compound
50067,7,Compound
50068,5,Compound
50069,7,Compound
50070,5,Compound
50071,4,Compound
50072,4,Compound
50073,7,Compound
50074,4,Compound
50075,4,Compound
50076,3,Compound
50077,8,Compound
50078,6,Compound
50079,4,Compound
50080,3,Compound
50081,5,Compound
50082,5,Compound
50083,5,Compound
50084,7,Compound
50085,5,Compound
50086,3,Compound
50087,4,Compound
50088,7,Compound
50089,13,Compound
50090,4,Compound
50091,5,Compound
50092,4,Compound
50093,7,Compound
50094,4,Compound
50095,10,Compound
50096,3,Compound
50097,7,Compound
50098,6,Compound
50099,8,Compound
50100,9,Compound
50101,3,Compound
50102,4,Compound
50103,5,Compound
50104,7,Compound
50105,5,Compound
50106,4,Compound
50107,3,Compound
50108,8,Compound
50109,148,Compound
50110,4,Compound
50111,4,Compound
50112,5,Compound
50113,4,Compound
50114,3,Compound
50115,3,Compound
50116,7,Compound
50117,7,Compound
50118,4,Compound
50119,4,Compound
50120,5,Compound
50121,5,Compound
50122,8,Compound
50123,5,Compound
50124,7,Compound
50125,3,Compound
50126,7,Compound
50127,4,Compound
50128,4,Compound
50129,5,Compound
50130,7,Compound
50131,4,Compound
50132,5,Compound
50133,7,Compound
50134,5,Compound
50135,3,Compound
50136,5,Compound
50137,4,Compound
50138,3,Compound
50139,5,Compound
50140,4,Compound
50141,7,Compound
50142,7,Compound
50143,9,Compound
50144,10,Compound
50145,3,Compound
50146,3,Compound
50147,7,Compound
50148,3,Compound
50149,4,Compound
50150,3,Compound
50151,3,Compound
50152,3,Compound
50153,7,Compound
50154,3,Compound
50155,5,Compound
50156,5,Compound
50157,4,Compound
50158,3,Compound
50159,4,Compound
50160,5,Compound
50161,5,Compound
50162,3,Compound
50163,4,Compound
50164,5,Compound
50165,4,Compound
50166,7,Compound
50167,3,Compound
50168,4,Compound
50169,5,Compound
50170,8,Compound
50171,4,Compound
50172,3,Compound
50173,5,Compound
50174,5,Compound
50175,5,Compound
50176,7,Compound
50177,5,Compound
50178,5,Compound
50179,5,Compound
50180,4,Compound
50181,5,Compound
50182,5,Compound
50183,4,Compound
50184,4,Compound
50185,3,Compound
50186,4,Compound
50187,4,Compound
50188,3,Compound
50189,5,Compound
50190,6,Compound
50191,8,Compound
50192,5,Compound
50193,7,Compound
50194,9,Compound
50195,5,Compound
50196,5,Compound
50197,5,Compound
50198,5,Compound
50199,6,Compound
50200,4,Compound
50201,4,Compound
50202,5,Compound
50203,7,Compound
50204,6,Compound
50205,7,Compound
50206,4,Compound
50207,8,Compound
50208,7,Compound
50209,4,Compound
50210,9,Compound
50211,5,Compound
50212,3,Compound
50213,5,Compound
50214,4,Compound
50215,3,Compound
50216,7,Compound
50217,4,Compound
50218,7,Compound
50219,5,Compound
50220,7,Compound
50221,7,Compound
50222,8,Compound
50223,4,Compound
50224,3,Compound
50225,7,Compound
50226,8,Compound
50227,3,Compound
50228,3,Compound
50229,6,Compound
50230,7,Compound
50231,5,Compound
50232,4,Compound
50233,4,Compound
50234,4,Compound
50235,6,Compound
50236,5,Compound
50237,8,Compound
50238,4,Compound
50239,4,Compound
50240,4,Compound
50241,8,Compound
50242,4,Compound
50243,10,Compound
50244,8,Compound
50245,5,Compound
50246,7,Compound
50247,5,Compound
50248,3,Compound
50249,8,Compound
50250,4,Compound
50251,8,Compound
50252,7,Compound
50253,5,Compound
50254,8,Compound
50255,4,Compound
50256,5,Compound
50257,5,Compound
50258,4,Compound
50259,4,Compound
50260,6,Compound
50261,5,Compound
50262,5,Compound
50263,4,Compound
50264,4,Compound
50265,6,Compound
50266,4,Compound
50267,4,Compound
50268,7,Compound
